ZIP_CODE,pop_density_meters,population,population_error,land_area_sq_meter,land_area_error,ZCTA
77044,952.859649122807,54313.0,3744.0,57.0,70.0,77044
77045,312.28846153846155,32478.0,2549.0,104.0,100.0,77045
77046,40.45161290322581,1254.0,391.0,31.0,50.0,77046
77047,138.1440329218107,33569.0,2339.0,243.0,187.0,77047
77048,182.78703703703704,19741.0,1811.0,108.0,62.0,77048
77049,366.38392857142856,41035.0,3318.0,112.0,102.0,77049
77050,220.33333333333334,5949.0,1981.0,27.0,36.0,77050
77051,34.43002028397566,16974.0,2538.0,493.0,209.0,77051
77053,471.484375,30175.0,2121.0,64.0,54.0,77053
77054,2225.6666666666665,26708.0,1866.0,12.0,19.0,77054
77055,123.53846153846153,43362.0,2038.0,351.0,130.0,77055
77056,221.62626262626262,21941.0,1153.0,99.0,89.0,77056
77057,505.87640449438203,45023.0,3000.0,89.0,60.0,77057
77058,748.1666666666666,17956.0,886.0,24.0,27.0,77058
77059,0.0,18370.0,1607.0,0.0,23.0,77059
77060,86.31716417910448,46266.0,3495.0,536.0,364.0,77060
77061,57.59496567505721,25169.0,1981.0,437.0,120.0,77061
77062,146.19642857142858,24561.0,1513.0,168.0,127.0,77062
77063,599.3030303030303,39554.0,2193.0,66.0,51.0,77063
77064,2344.7619047619046,49240.0,3310.0,21.0,33.0,77064
77065,812.375,38994.0,2460.0,48.0,51.0,77065
77066,1006.0,39234.0,3495.0,39.0,52.0,77066
77067,0.0,32405.0,2442.0,0.0,31.0,77067
77068,0.0,11451.0,1275.0,0.0,23.0,77068
77069,1375.5333333333333,20633.0,2065.0,15.0,23.0,77069
77070,0.0,58409.0,3792.0,0.0,35.0,77070
77071,1420.5263157894738,26990.0,1840.0,19.0,20.0,77071
77072,248.74193548387098,61688.0,3989.0,248.0,151.0,77072
77073,0.0,41866.0,2985.0,0.0,31.0,77073
77074,319.20661157024796,38624.0,3119.0,121.0,93.0,77074
77075,625.3181818181819,41271.0,3097.0,66.0,59.0,77075
77076,30.845446182152713,33529.0,2843.0,1087.0,268.0,77076
77077,749.202380952381,62933.0,3164.0,84.0,100.0,77077
77078,99.58741258741259,14241.0,1681.0,143.0,160.0,77078
77079,449.96153846153845,35097.0,2054.0,78.0,91.0,77079
77080,187.64173228346456,47661.0,2640.0,254.0,134.0,77080
77081,176.2962962962963,52360.0,2265.0,297.0,141.0,77081
77082,417.1953125,53401.0,3141.0,128.0,105.0,77082
77083,0.0,75004.0,3195.0,0.0,35.0,77083
77084,1043.8173076923076,108557.0,4927.0,104.0,100.0,77084
77085,111.0738255033557,16550.0,1605.0,149.0,187.0,77085
77086,136.889400921659,29705.0,2490.0,217.0,140.0,77086
77087,18.35630423685554,35960.0,2238.0,1959.0,306.0,77087
77088,156.54202898550724,54007.0,3272.0,345.0,181.0,77088
77089,802.6478873239437,56988.0,3490.0,71.0,56.0,77089
77090,970.5714285714286,40764.0,2982.0,42.0,65.0,77090
77091,50.5108153078203,30357.0,2059.0,601.0,164.0,77091
77092,247.0748299319728,36320.0,2971.0,147.0,102.0,77092
77093,21.50535236396075,48215.0,2494.0,2242.0,418.0,77093
77094,0.0,10623.0,1423.0,0.0,23.0,77094
77095,0.0,69644.0,3372.0,0.0,35.0,77095
77096,123.59925093632958,33001.0,1943.0,267.0,255.0,77096
77098,46.1513353115727,15553.0,1513.0,337.0,197.0,77098
77099,212.62231759656652,49541.0,2455.0,233.0,166.0,77099
77204,0.0,4310.0,288.0,0.0,15.0,77204
77301,211.72222222222223,34299.0,1638.0,162.0,112.0,77301
77302,0.0,19076.0,1782.0,0.0,23.0,77302
77303,1268.7368421052631,24106.0,2901.0,19.0,32.0,77303
77304,1919.857142857143,40317.0,2012.0,21.0,27.0,77304
77306,342.5625,16443.0,2229.0,48.0,73.0,77306
77316,555.9454545454546,30577.0,2102.0,55.0,53.0,77316
77318,0.0,19127.0,2095.0,0.0,23.0,77318
77320,289.1666666666667,38170.0,2126.0,132.0,89.0,77320
77326,5.875,235.0,191.0,40.0,67.0,77326
77327,148.33920704845815,33673.0,1710.0,227.0,124.0,77327
77328,76.32478632478633,17860.0,2067.0,234.0,210.0,77328
77331,108.18840579710145,7465.0,875.0,69.0,75.0,77331
77334,11.3,226.0,315.0,20.0,33.0,77334
77335,98.65625,3157.0,743.0,32.0,30.0,77335
77336,0.0,11835.0,1164.0,0.0,23.0,77336
77338,331.0137931034483,47997.0,3234.0,145.0,107.0,77338
77339,401.92660550458714,43810.0,2719.0,109.0,169.0,77339
77340,183.61621621621623,33969.0,1962.0,185.0,139.0,77340
77341,,0.0,15.0,0.0,15.0,77341
77342,,0.0,15.0,0.0,15.0,77342
77345,0.0,26791.0,1793.0,0.0,28.0,77345
77346,2828.16,70704.0,3831.0,25.0,29.0,77346
77350,0.0,134.0,98.0,0.0,15.0,77350
77351,80.26851851851852,34676.0,1203.0,432.0,202.0,77351
77354,801.88,40094.0,3135.0,50.0,53.0,77354
77355,1316.375,31593.0,3429.0,24.0,33.0,77355
77356,0.0,29515.0,2611.0,0.0,28.0,77356
77357,523.8474576271186,30907.0,3172.0,59.0,94.0,77357
77358,0.0,5013.0,959.0,0.0,21.0,77358
77359,0.0,265.0,162.0,0.0,15.0,77359
77360,100.0,5700.0,588.0,57.0,64.0,77360
77362,315.5238095238095,6626.0,1111.0,21.0,39.0,77362
77363,113.46428571428571,3177.0,496.0,28.0,46.0,77363
77364,0.0,2005.0,460.0,0.0,15.0,77364
77365,596.7424242424242,39385.0,2874.0,66.0,91.0,77365
77367,0.0,460.0,321.0,0.0,15.0,77367
77368,,0.0,15.0,0.0,15.0,77368
77369,0.0,598.0,328.0,0.0,15.0,77369
77371,307.0833333333333,7370.0,912.0,24.0,36.0,77371
77372,1028.0,13364.0,1728.0,13.0,19.0,77372
77373,0.0,64828.0,4213.0,0.0,35.0,77373
77374,0.0,378.0,252.0,0.0,15.0,77374
77375,325.1913875598086,67965.0,5009.0,209.0,205.0,77375
77376,0.0,596.0,388.0,0.0,15.0,77376
77377,3471.6363636363635,38188.0,3917.0,11.0,20.0,77377
77378,274.42424242424244,18112.0,1838.0,66.0,77.0,77378
77379,544.0980392156863,83247.0,4340.0,153.0,187.0,77379
77380,0.0,30034.0,2111.0,0.0,31.0,77380
77381,0.0,36414.0,2295.0,0.0,31.0,77381
77382,0.0,41085.0,3711.0,0.0,31.0,77382
77384,0.0,22958.0,1713.0,0.0,28.0,77384
77385,0.0,26497.0,1641.0,0.0,28.0,77385
77386,1095.344262295082,66816.0,4411.0,61.0,86.0,77386
77388,0.0,52127.0,2980.0,0.0,35.0,77388
77389,3359.5384615384614,43674.0,3186.0,13.0,20.0,77389
77396,378.9496855345912,60253.0,3751.0,159.0,144.0,77396
77401,61.76702508960574,17233.0,88.0,279.0,103.0,77401
77406,2106.233333333333,63187.0,4400.0,30.0,31.0,77406
77407,0.0,76600.0,4093.0,0.0,35.0,77407
77412,,0.0,15.0,0.0,15.0,77412
77414,58.797560975609755,24107.0,781.0,410.0,158.0,77414
77415,0.0,393.0,284.0,0.0,15.0,77415
77417,653.4,3267.0,1270.0,5.0,11.0,77417
77418,59.67816091954023,10384.0,724.0,174.0,93.0,77418
77419,20.16216216216216,746.0,400.0,37.0,44.0,77419
77420,21.82075471698113,2313.0,599.0,106.0,89.0,77420
77422,136.2095238095238,14302.0,1052.0,105.0,65.0,77422
77423,868.1666666666666,15627.0,1361.0,18.0,24.0,77423
77426,57.94444444444444,2086.0,474.0,36.0,45.0,77426
77428,0.0,94.0,143.0,0.0,15.0,77428
77429,0.0,90790.0,4434.0,0.0,35.0,77429
77430,190.88888888888889,1718.0,583.0,9.0,14.0,77430
77431,0.0,345.0,310.0,0.0,15.0,77431
77432,,0.0,15.0,0.0,15.0,77432
77433,0.0,107887.0,5575.0,0.0,35.0,77433
77434,27.172185430463575,4103.0,246.0,151.0,94.0,77434
77435,34.20967741935484,4242.0,864.0,124.0,78.0,77435
77436,,0.0,15.0,0.0,15.0,77436
77437,24.853297442799462,18466.0,986.0,743.0,205.0,77437
77440,0.0,121.0,198.0,0.0,15.0,77440
77441,0.0,27067.0,887.0,0.0,28.0,77441
77442,120.91666666666667,1451.0,463.0,12.0,16.0,77442
77443,3.0,114.0,128.0,38.0,45.0,77443
77444,9.74698795180723,809.0,418.0,83.0,102.0,77444
77445,103.38028169014085,14680.0,1150.0,142.0,97.0,77445
77446,0.0,6276.0,797.0,0.0,21.0,77446
77447,0.0,19196.0,2134.0,0.0,23.0,77447
77448,3.576923076923077,186.0,159.0,52.0,81.0,77448
77449,2441.96,122098.0,5070.0,50.0,64.0,77449
77450,666.5229357798165,72651.0,3449.0,109.0,98.0,77450
77451,24.842105263157894,472.0,270.0,19.0,17.0,77451
77453,0.0,187.0,271.0,0.0,15.0,77453
77454,0.0,159.0,156.0,0.0,15.0,77454
77455,20.652631578947368,1962.0,477.0,95.0,73.0,77455
77456,39.55882352941177,1345.0,549.0,34.0,47.0,77456
77457,0.0,526.0,228.0,0.0,15.0,77457
77458,0.0,13.0,21.0,0.0,15.0,77458
77459,3475.521739130435,79937.0,3746.0,23.0,34.0,77459
77460,0.0,132.0,91.0,0.0,15.0,77460
77461,67.65425531914893,12719.0,1557.0,188.0,214.0,77461
77464,34.25,411.0,180.0,12.0,14.0,77464
77465,39.52173913043478,7272.0,671.0,184.0,162.0,77465
77466,30.454545454545453,335.0,163.0,11.0,17.0,77466
77467,,0.0,15.0,0.0,15.0,77467
77468,,0.0,15.0,0.0,15.0,77468
77469,734.5903614457832,60971.0,3602.0,83.0,57.0,77469
77470,67.33333333333333,404.0,214.0,6.0,10.0,77470
77471,70.45098039215686,43116.0,2251.0,612.0,201.0,77471
77473,0.0,24.0,33.0,0.0,15.0,77473
77474,70.90430622009569,14819.0,800.0,209.0,137.0,77474
77475,7.433333333333334,446.0,218.0,60.0,45.0,77475
77476,0.0,270.0,167.0,0.0,15.0,77476
77477,0.0,33771.0,1723.0,0.0,31.0,77477
77478,444.3269230769231,23105.0,1400.0,52.0,58.0,77478
77479,0.0,91618.0,2268.0,0.0,35.0,77479
77480,77.08653846153847,8017.0,715.0,104.0,88.0,77480
77481,1.6612903225806452,103.0,112.0,62.0,102.0,77481
77482,0.0,1403.0,407.0,0.0,15.0,77482
77483,0.0,319.0,237.0,0.0,15.0,77483
77484,94.86805555555556,13661.0,1484.0,144.0,64.0,77484
77485,46.67567567567568,3454.0,558.0,74.0,38.0,77485
77486,116.5,7689.0,826.0,66.0,67.0,77486
77488,43.57361963190184,14205.0,782.0,326.0,128.0,77488
77489,314.56666666666666,37748.0,1824.0,120.0,123.0,77489
77493,1063.7884615384614,55317.0,3685.0,52.0,61.0,77493
77494,4223.225806451613,130920.0,4237.0,31.0,50.0,77494
77498,1394.923076923077,54402.0,3711.0,39.0,55.0,77498
77502,116.58333333333333,36374.0,2032.0,312.0,155.0,77502
77503,60.07235142118863,23248.0,1732.0,387.0,176.0,77503
77504,437.94827586206895,25401.0,2133.0,58.0,69.0,77504
77505,1655.642857142857,23179.0,2020.0,14.0,22.0,77505
77506,20.480370774263903,37561.0,2466.0,1834.0,357.0,77506
77507,0.0,561.0,273.0,0.0,15.0,77507
77510,72.22459893048128,13506.0,1243.0,187.0,103.0,77510
77511,108.31343283582089,50799.0,2284.0,469.0,166.0,77511
77514,36.6953642384106,5541.0,851.0,151.0,109.0,77514
77515,65.11890838206628,33406.0,1423.0,513.0,374.0,77515
77517,236.92307692307693,6160.0,1302.0,26.0,38.0,77517
77518,198.32692307692307,10313.0,1224.0,52.0,50.0,77518
77519,0.0,561.0,270.0,0.0,15.0,77519
77520,17.78167641325536,36488.0,2118.0,2052.0,365.0,77520
77521,525.515873015873,66215.0,2663.0,126.0,79.0,77521
77523,292.43617021276594,27489.0,1422.0,94.0,108.0,77523
77530,199.38853503184714,31304.0,2647.0,157.0,88.0,77530
77531,130.92561983471074,15842.0,417.0,121.0,78.0,77531
77532,160.94358974358974,31384.0,2215.0,195.0,101.0,77532
77533,70.6,1059.0,349.0,15.0,18.0,77533
77534,246.92307692307693,3210.0,743.0,13.0,21.0,77534
77535,230.25625,36841.0,1923.0,160.0,126.0,77535
77536,290.44736842105266,33111.0,774.0,114.0,96.0,77536
77538,61.6875,987.0,309.0,16.0,14.0,77538
77539,230.4390243902439,47240.0,1978.0,205.0,119.0,77539
77541,32.36174242424242,17087.0,1024.0,528.0,212.0,77541
77545,399.81538461538463,25988.0,1956.0,65.0,61.0,77545
77546,3364.375,53830.0,1177.0,16.0,16.0,77546
77547,21.51152073732719,9336.0,438.0,434.0,157.0,77547
77550,38.82107023411371,23215.0,973.0,598.0,145.0,77550
77551,31.322670375521557,22521.0,1069.0,719.0,200.0,77551
77554,545.8333333333334,9825.0,774.0,18.0,29.0,77554
77555,0.0,3.0,7.0,0.0,15.0,77555
77560,0.0,1079.0,473.0,0.0,15.0,77560
77561,0.0,45.0,63.0,0.0,15.0,77561
77562,24.792405063291138,9793.0,1320.0,395.0,180.0,77562
77563,126.60975609756098,10382.0,581.0,82.0,70.0,77563
77564,0.0,1907.0,552.0,0.0,15.0,77564
77565,282.30434782608694,6493.0,585.0,23.0,25.0,77565
77566,94.54489164086688,30538.0,723.0,323.0,118.0,77566
77568,37.3254113345521,20417.0,779.0,547.0,229.0,77568
77571,87.05361305361305,37346.0,294.0,429.0,175.0,77571
77573,846.9380530973451,95704.0,1044.0,113.0,90.0,77573
77575,67.73553719008264,16392.0,1377.0,242.0,166.0,77575
77577,1106.0,1106.0,306.0,1.0,2.0,77577
77578,868.6428571428571,24322.0,1064.0,28.0,31.0,77578
77580,,0.0,15.0,0.0,15.0,77580
77581,1330.3684210526317,50554.0,2496.0,38.0,32.0,77581
77582,51.857142857142854,363.0,236.0,7.0,11.0,77582
77583,404.0272727272727,44443.0,2439.0,110.0,79.0,77583
77584,2581.8285714285716,90364.0,2881.0,35.0,50.0,77584
77585,345.3333333333333,1036.0,591.0,3.0,7.0,77585
77586,553.5348837209302,23802.0,730.0,43.0,48.0,77586
77587,33.71875,16185.0,46.0,480.0,169.0,77587
77590,38.11085714285714,33347.0,1415.0,875.0,321.0,77590
77591,117.88148148148149,15914.0,1263.0,135.0,85.0,77591
77597,0.0,398.0,260.0,0.0,15.0,77597
77598,0.0,26635.0,1638.0,0.0,28.0,77598
77611,74.34848484848484,9814.0,475.0,132.0,110.0,77611
77612,118.59756097560975,9725.0,986.0,82.0,94.0,77612
77613,95.0,855.0,249.0,9.0,14.0,77613
77614,0.0,493.0,241.0,0.0,15.0,77614
77615,84.75,339.0,185.0,4.0,9.0,77615
77616,0.0,686.0,441.0,0.0,15.0,77616
77617,0.0,38.0,34.0,0.0,15.0,77617
77619,52.484662576687114,17110.0,39.0,326.0,141.0,77619
77622,47.38095238095238,1990.0,796.0,42.0,65.0,77622
77623,0.0,515.0,204.0,0.0,15.0,77623
77624,80.5,644.0,256.0,8.0,9.0,77624
77625,551.6,8274.0,1025.0,15.0,17.0,77625
77627,42.08728652751423,22180.0,617.0,527.0,289.0,77627
77629,0.0,576.0,210.0,0.0,15.0,77629
77630,35.47445255474452,29160.0,1308.0,822.0,238.0,77630
77632,134.91194968553458,21451.0,1256.0,159.0,94.0,77632
77640,28.019900497512438,16896.0,1232.0,603.0,215.0,77640
77642,47.567567567567565,38720.0,1230.0,814.0,188.0,77642
77650,59.22857142857143,2073.0,548.0,35.0,56.0,77650
77651,91.51006711409396,13635.0,23.0,149.0,73.0,77651
77655,0.0,294.0,96.0,0.0,15.0,77655
77656,28.65671641791045,17280.0,966.0,603.0,276.0,77656
77657,188.25,21084.0,1102.0,112.0,74.0,77657
77659,86.36986301369863,6305.0,1114.0,73.0,43.0,77659
77660,0.0,1111.0,491.0,0.0,15.0,77660
77661,0.0,371.0,405.0,0.0,15.0,77661
77662,180.76223776223776,25849.0,1397.0,143.0,79.0,77662
77663,0.0,888.0,733.0,0.0,15.0,77663
77664,77.08823529411765,2621.0,438.0,34.0,54.0,77664
77665,0.0,6593.0,1015.0,0.0,21.0,77665
77701,22.530434782608694,12955.0,1120.0,575.0,174.0,77701
77702,17.672131147540984,3234.0,582.0,183.0,112.0,77702
77703,34.72997032640949,11704.0,967.0,337.0,145.0,77703
77705,37.552062868369354,38228.0,1712.0,1018.0,335.0,77705
77706,93.37421383647799,29693.0,1657.0,318.0,134.0,77706
77707,56.6375,18124.0,1726.0,320.0,234.0,77707
77708,241.52727272727273,13284.0,1304.0,55.0,53.0,77708
77713,127.94690265486726,14458.0,1719.0,113.0,77.0,77713
77801,63.71008403361345,15163.0,1239.0,238.0,105.0,77801
77802,68.62889518413597,24226.0,1284.0,353.0,191.0,77802
77803,45.0,32130.0,1663.0,714.0,220.0,77803
77807,681.5263157894736,12949.0,1001.0,19.0,22.0,77807
77808,195.54666666666665,14666.0,1309.0,75.0,83.0,77808
77830,563.0,2815.0,549.0,5.0,10.0,77830
77831,221.07142857142858,3095.0,551.0,14.0,18.0,77831
77833,52.421052631578945,28884.0,853.0,551.0,218.0,77833
77835,323.55555555555554,2912.0,802.0,9.0,9.0,77835
77836,61.753846153846155,12042.0,585.0,195.0,84.0,77836
77837,26.64814814814815,1439.0,243.0,54.0,45.0,77837
77840,294.4863387978142,53891.0,2090.0,183.0,97.0,77840
77843,0.0,7591.0,1214.0,0.0,21.0,77843
77845,840.5568181818181,73969.0,1850.0,88.0,82.0,77845
77852,0.0,14.0,24.0,0.0,15.0,77852
77853,24.609756097560975,1009.0,286.0,41.0,50.0,77853
77855,0.0,64.0,87.0,0.0,15.0,77855
77856,63.306666666666665,4748.0,513.0,75.0,46.0,77856
77857,129.125,1033.0,247.0,8.0,12.0,77857
77859,30.083333333333332,7220.0,502.0,240.0,157.0,77859
77861,146.05,2921.0,465.0,20.0,19.0,77861
77863,0.0,348.0,239.0,0.0,15.0,77863
77864,31.00409836065574,7565.0,446.0,244.0,112.0,77864
77865,2141.0,2141.0,490.0,1.0,3.0,77865
77866,,0.0,15.0,0.0,15.0,77866
77867,0.0,211.0,152.0,0.0,15.0,77867
77868,72.85892116182572,17559.0,812.0,241.0,115.0,77868
77871,168.53333333333333,2528.0,441.0,15.0,16.0,77871
77872,45.627450980392155,2327.0,369.0,51.0,38.0,77872
77873,429.0,1287.0,376.0,3.0,7.0,77873
77875,,0.0,15.0,0.0,15.0,77875
77876,0.0,175.0,173.0,0.0,15.0,77876
77878,88.125,705.0,256.0,8.0,14.0,77878
77879,32.29139072847682,4876.0,552.0,151.0,78.0,77879
77880,0.0,2041.0,552.0,0.0,15.0,77880
77882,0.0,36.0,57.0,0.0,15.0,77882
77901,29.14814814814815,40137.0,1388.0,1377.0,285.0,77901
77904,541.1090909090909,29761.0,1435.0,55.0,63.0,77904
77905,77.46478873239437,16500.0,982.0,213.0,125.0,77905
77950,12.0,156.0,69.0,13.0,12.0,77950
77951,24.431372549019606,1246.0,502.0,51.0,50.0,77951
77954,29.508108108108107,10918.0,454.0,370.0,131.0,77954
77957,19.477064220183486,8492.0,496.0,436.0,159.0,77957
77960,0.0,55.0,82.0,0.0,15.0,77960
77961,3.0444444444444443,137.0,146.0,45.0,71.0,77961
77962,14.280898876404494,3813.0,626.0,267.0,120.0,77962
77963,87.43333333333334,5246.0,354.0,60.0,45.0,77963
77964,35.63513513513514,7911.0,410.0,222.0,87.0,77964
77968,123.84615384615384,3220.0,506.0,26.0,23.0,77968
77969,0.0,224.0,143.0,0.0,15.0,77969
77970,0.0,273.0,164.0,0.0,15.0,77970
77971,0.0,854.0,463.0,0.0,15.0,77971
77973,0.0,23.0,39.0,0.0,15.0,77973
77974,62.77777777777778,565.0,240.0,9.0,15.0,77974
77975,14.936363636363636,1643.0,288.0,110.0,57.0,77975
77976,0.0,49.0,37.0,0.0,15.0,77976
77977,15.314285714285715,536.0,296.0,35.0,30.0,77977
77978,91.6,458.0,159.0,5.0,7.0,77978
77979,50.47720364741642,16607.0,671.0,329.0,183.0,77979
77982,17.195652173913043,791.0,346.0,46.0,55.0,77982
77983,59.92307692307692,2337.0,510.0,39.0,60.0,77983
77984,17.05078125,4365.0,515.0,256.0,91.0,77984
77986,0.0,16.0,25.0,0.0,15.0,77986
77987,10.428571428571429,146.0,74.0,14.0,14.0,77987
77988,0.0,161.0,162.0,0.0,15.0,77988
77990,45.80952380952381,962.0,208.0,21.0,20.0,77990
77991,0.0,526.0,402.0,0.0,15.0,77991
77993,35.666666666666664,214.0,214.0,6.0,11.0,77993
77994,43.0,430.0,202.0,10.0,14.0,77994
77995,25.208333333333332,10890.0,706.0,432.0,140.0,77995
78001,,0.0,15.0,0.0,15.0,78001
78002,123.8,8047.0,1403.0,65.0,54.0,78002
78003,58.05194805194805,8940.0,1062.0,154.0,77.0,78003
78004,0.0,610.0,261.0,0.0,15.0,78004
78005,710.5,1421.0,540.0,2.0,4.0,78005
78006,298.81159420289856,41236.0,1625.0,138.0,76.0,78006
78007,49.0,196.0,166.0,4.0,6.0,78007
78008,0.0,365.0,249.0,0.0,15.0,78008
78009,209.13636363636363,9202.0,1163.0,44.0,38.0,78009
78010,160.53846153846155,4174.0,802.0,26.0,45.0,78010
78011,16.08,1608.0,509.0,100.0,76.0,78011
78012,63.25,253.0,131.0,4.0,8.0,78012
78013,41.023809523809526,5169.0,726.0,126.0,75.0,78013
78014,54.635416666666664,5245.0,488.0,96.0,84.0,78014
78015,353.8196721311475,21583.0,2345.0,61.0,86.0,78015
78016,98.65217391304348,11345.0,1064.0,115.0,103.0,78016
78017,160.91176470588235,5471.0,638.0,34.0,40.0,78017
78019,62.56666666666667,1877.0,498.0,30.0,23.0,78019
78021,0.0,5.0,9.0,0.0,15.0,78021
78022,35.78787878787879,4724.0,477.0,132.0,58.0,78022
78023,440.546875,28195.0,1404.0,64.0,34.0,78023
78024,15.256410256410257,1190.0,243.0,78.0,44.0,78024
78025,56.0,5264.0,762.0,94.0,67.0,78025
78026,63.62376237623762,6426.0,585.0,101.0,69.0,78026
78027,0.0,460.0,301.0,0.0,15.0,78027
78028,45.19365798414496,39906.0,957.0,883.0,236.0,78028
78029,,0.0,15.0,0.0,15.0,78029
78039,91.375,2193.0,575.0,24.0,31.0,78039
78040,25.416608996539793,36727.0,2477.0,1445.0,293.0,78040
78041,125.91005291005291,47594.0,2235.0,378.0,196.0,78041
78043,140.198738170347,44443.0,2767.0,317.0,145.0,78043
78044,0.0,397.0,227.0,0.0,15.0,78044
78045,3760.3333333333335,67686.0,2993.0,18.0,31.0,78045
78046,1239.6785714285713,69422.0,2433.0,56.0,29.0,78046
78050,0.0,713.0,406.0,0.0,15.0,78050
78052,147.41860465116278,6339.0,844.0,43.0,41.0,78052
78055,42.416666666666664,2036.0,377.0,48.0,31.0,78055
78056,0.0,2096.0,510.0,0.0,15.0,78056
78057,6.247191011235955,556.0,395.0,89.0,124.0,78057
78058,21.775,871.0,252.0,40.0,66.0,78058
78059,69.38636363636364,6106.0,1029.0,88.0,88.0,78059
78061,247.54545454545453,10892.0,737.0,44.0,53.0,78061
78062,,0.0,15.0,0.0,15.0,78062
78063,234.29545454545453,10309.0,918.0,44.0,52.0,78063
78064,91.77586206896552,15969.0,1128.0,174.0,119.0,78064
78065,97.03305785123968,11741.0,1148.0,121.0,75.0,78065
78066,58.916666666666664,707.0,315.0,12.0,19.0,78066
78067,115.85714285714286,811.0,428.0,7.0,12.0,78067
78069,182.66666666666666,7124.0,1240.0,39.0,35.0,78069
78070,314.0508474576271,18529.0,1441.0,59.0,75.0,78070
78071,79.9375,3837.0,356.0,48.0,43.0,78071
78072,62.42857142857143,437.0,143.0,7.0,8.0,78072
78073,104.76136363636364,9219.0,1333.0,88.0,83.0,78073
78074,0.0,69.0,103.0,0.0,15.0,78074
78075,0.0,154.0,93.0,0.0,15.0,78075
78076,0.0,13037.0,421.0,0.0,23.0,78076
78101,136.35384615384615,8863.0,1990.0,65.0,87.0,78101
78102,79.07941176470588,26887.0,566.0,340.0,145.0,78102
78104,0.0,86.0,91.0,0.0,15.0,78104
78107,0.0,310.0,151.0,0.0,15.0,78107
78108,580.7875,46463.0,1491.0,80.0,69.0,78108
78109,1381.7631578947369,52507.0,2281.0,38.0,42.0,78109
78111,,0.0,15.0,0.0,15.0,78111
78112,243.66666666666666,10234.0,944.0,42.0,56.0,78112
78113,86.80645161290323,2691.0,513.0,31.0,26.0,78113
78114,84.60507246376811,23351.0,1313.0,276.0,118.0,78114
78116,7.096774193548387,220.0,145.0,31.0,36.0,78116
78117,0.0,667.0,249.0,0.0,15.0,78117
78118,36.37719298245614,4147.0,315.0,114.0,64.0,78118
78119,34.52657004830918,7147.0,353.0,207.0,92.0,78119
78121,413.1714285714286,14461.0,1305.0,35.0,37.0,78121
78122,0.0,207.0,129.0,0.0,15.0,78122
78123,25.95505617977528,2310.0,819.0,89.0,70.0,78123
78124,557.6923076923077,7250.0,848.0,13.0,12.0,78124
78125,10.5,21.0,18.0,2.0,3.0,78125
78130,100.96792035398231,91275.0,1695.0,904.0,234.0,78130
78132,272.8905109489051,37386.0,1699.0,137.0,112.0,78132
78133,632.0,22120.0,1648.0,35.0,35.0,78133
78140,169.08695652173913,3889.0,597.0,23.0,30.0,78140
78141,36.95652173913044,850.0,230.0,23.0,17.0,78141
78142,0.0,35.0,27.0,0.0,15.0,78142
78143,0.0,191.0,271.0,0.0,15.0,78143
78144,,0.0,15.0,0.0,15.0,78144
78145,20.25,81.0,78.0,4.0,6.0,78145
78146,29.555555555555557,798.0,341.0,27.0,24.0,78146
78147,31.072727272727274,1709.0,434.0,55.0,36.0,78147
78148,285.0769230769231,22236.0,943.0,78.0,46.0,78148
78150,,0.0,15.0,0.0,15.0,78150
78151,37.904761904761905,1592.0,309.0,42.0,34.0,78151
78152,0.0,2969.0,525.0,0.0,15.0,78152
78154,287.4822695035461,40535.0,1250.0,141.0,114.0,78154
78155,70.10053619302948,52295.0,1590.0,746.0,198.0,78155
78159,10.482142857142858,587.0,171.0,56.0,46.0,78159
78160,238.47619047619048,5008.0,785.0,21.0,22.0,78160
78161,0.0,519.0,366.0,0.0,15.0,78161
78162,42.875,343.0,207.0,8.0,14.0,78162
78163,809.9473684210526,15389.0,1601.0,19.0,33.0,78163
78164,46.534246575342465,3397.0,566.0,73.0,40.0,78164
78201,11.011167759164845,45355.0,2863.0,4119.0,502.0,78201
78202,13.317307692307692,9695.0,1298.0,728.0,204.0,78202
78203,17.47972972972973,5174.0,941.0,296.0,124.0,78203
78204,8.334958217270195,11969.0,1500.0,1436.0,278.0,78204
78205,348.2,1741.0,381.0,5.0,10.0,78205
78207,16.60129240710824,51381.0,2400.0,3095.0,354.0,78207
78208,16.677290836653388,4186.0,504.0,251.0,90.0,78208
78209,17.554471544715447,43184.0,1908.0,2460.0,460.0,78209
78210,14.242540494458654,33413.0,2047.0,2346.0,423.0,78210
78211,29.70982986767486,31433.0,2269.0,1058.0,251.0,78211
78212,10.908390758005675,26911.0,1264.0,2467.0,282.0,78212
78213,113.76612903225806,42321.0,3108.0,372.0,137.0,78213
78214,11.561049445005045,22914.0,1803.0,1982.0,362.0,78214
78215,85.02631578947368,3231.0,392.0,38.0,43.0,78215
78216,122.48265895953757,42379.0,2320.0,346.0,262.0,78216
78217,338.4421052631579,32152.0,1793.0,95.0,76.0,78217
78218,322.8,37122.0,2928.0,115.0,76.0,78218
78219,144.2280701754386,16442.0,1234.0,114.0,56.0,78219
78220,30.375224416517057,16919.0,1525.0,557.0,244.0,78220
78221,45.55656108597285,40272.0,2562.0,884.0,228.0,78221
78222,147.1360946745562,24866.0,2065.0,169.0,93.0,78222
78223,32.08799533799534,55063.0,2596.0,1716.0,308.0,78223
78224,216.1340206185567,20965.0,2245.0,97.0,54.0,78224
